,id,Barbecue,Breads,Fall,French,Italian,Kid-Friendly,Main Dishes,Peruvian,Spring,Summer,Sunday Lunch,Valentine's Day
168,Fettuccine-Alfredo-1511537,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
169,Meatballs-With-Risoni-1586122,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
170,Ratatouille-1039980,0.0,0.0,0.0,1.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
171,Sole-piccata-336163,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
172,Linguine-with-Clams-765256,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
173,Chickpea-_-Baby-Portobello-Mushroom-Marsala-Over-Creamy-Polenta-1666810,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
174,Spaghetti-with-Garlic-and-Olive-Oil-1455354,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
175,Mushroom-kale-lasagna-rolls-352529,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
176,World_s-Best-Lasagna-1700143,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
177,Italian-Stuffed-Shells-Freezer-Meal-1041459,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
178,Easy-One-Pot-Lasagna-970445,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
179,Pasta-with-Ricotta-and-Bottarga-Martha-Stewart-192854,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
180,Best-Vegetarian-Zucchini-Lasagna-1180580,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
181,Italian-Parmesan-Chicken-1213508,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
182,Tomato-Pesto-Chicken-1093768,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
183,Gnocchi-casserole-336989,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
184,Skinny-Veggie-Lasagna-499656,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
185,15-Minute-Cheesy-Italian-Pasta-Skillet-1273173,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
186,Italian-Stuffed-Chicken-Breast-1192063,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
187,Lighter-eggplant-parmesan-352015,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
188,Sicilian-Pizza-Dough-1055462,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
189,Baked-Ziti-1379302,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
190,Chicken-and-Broccoli-Penne-Alfredo-1077841,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
191,Penne-With-Parmesan-Cream-And-Prosciutto-Epicurious,0.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
192,Zucchini-ricotta-gnocchi-373425,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
193,Drunken-Spaghetti-_Red-Wine-Spaghetti_-with-Olives_-Capers_-and-Shaved-Parmesan-1485169,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
194,Red-Pepper-and-Fresh-Mozzarella-Lasagna-769467,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
195,Chicken-Cacciatore-1057551,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
196,Pesto-risotto-with-roasted-zucchini-334683,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
197,Ricotta-And-Spinach-Cannelloni-611027,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
198,Baked-Chicken-Parmesan-1637363,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
199,Peposo-_Peppery-Tuscan-Beef-Stew_-1009845,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
200,Fettuccine-with-Creamy-Tomato-Italian-Sausage-Sauce-Simply-Recipes-42706,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
201,Crock-Pot-Creamy-Italian-Chicken-1297303,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
202,Pappardelle-With-Mushroom-Ragu-_pappardelle-Con-Misto-Di-Funghi_-1632506,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
203,Shrimp-Puttanesca-1175223,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
204,Recipe-for-Whole-Wheat-Spaghetti-with-No-Cook-Sauce-of-Tomatoes_-Arugula_-Olives_-and-Capers-1020100,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
205,Crock-pot-Lasagna-975000,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
206,Crockpot-Creamy-Italian-Chicken-1005177,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
207,Baked-spaghetti-364963,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
208,Chicken-Alfredo-Lasagna-999542,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
209,Barley-risotto-with-beans-and-greens-305457,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
210,Linguini-with-Garlic_-Pepper_-and-Rhubarb-1280561,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0
211,Classic-Italian-Meatballs-1467519,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
212,Ravioli-Lasagna-575090,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
213,Weelicious-baked-ziti-334146,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
214,Italian-Pesto-Grilled-Chicken-1576101,1.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,0.0,0.0
215,Baked-Gnocchi-with-Taleggio_-Pancetta-_-Sage-443087,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
216,Chicken-Piccata-Skillet-1077287,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
217,Romantic-Dinner-at-Home-Mussels-Marinara-681131,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
218,Italian-Lasagna-with-Meat-Sauce-1067229,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
219,Olive-Oil-and-Italian-Herb-Roasted-Chicken-with-Carapelli-Olive-Oil-Eat-at-Home-198350,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,0.0
220,Ravioli-Lasagna_-684774,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
221,Super-Simple-Mac-_-Cheese-Italian-Style-1260988,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
222,Red-Pepper-Basil-Raviolettis-963241,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
223,Linguine-with-creamy-clam-sauce-368986,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
224,Spaghetti-with-Garlic-and-Oil-Martha-Stewart-239183,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
225,Gluten-Free-Quinoa-Pizza-Crust-and-Vegan-Pizza-768412,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
226,Polenta-with-spring-vegetable-ragout-351257,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0,0.0
227,Italian-Gnocchi-1290367,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
228,Beef-and-sausage-meatballs-in-tomato-sauce-310041,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
229,Linguine-puttanesca-with-chickpeas-310162,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
230,Primavera-pizza-298103,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
231,Italian-Sausage-Tortellini-1068025,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
232,Italian-Hungry-Man_s-Quiche-772366,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
233,Alice-waters_-whole-wheat-pasta-with-tomato-vinaigrette-302580,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
234,Easy-fettuccine-primavera-296530,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
235,One-Pot-Delicious-Pasta-with-Creamy-Rosee-Sauce-I-Adore-Food_-198237,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
236,Pull-Apart-Pizza-Rolls-1620204,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
237,Chicken-Marinara-Simply-Recipes-43064,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
238,Easy-brown-rice-casserole-with-turkey-italian-sausage-and-green-bell-pepper-309290,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
239,Penne-With-Artichokes-680833,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
240,Gnocchi-With-Peas-1004859,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
241,Authentic-Italian-Easy-Pizza-Crust-Video-1416083,0.0,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
242,Pasta-with-hot-italian-sausage_-kale_-garlic_-and-red-pepper-flakes-309279,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
243,Lasagna-Martha-Stewart-195398,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
244,Garlic-Parmesan-Chicken-Lasagna-Bake-757530,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
245,Penne-with-Ricotta-and-Asparagus-Simply-Recipes-42982,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
246,Everything-Pasta-Dinner-1418172,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
247,Tuscan-Garlic-Chicken-1180438,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
248,Braised-Chicken-Cacciatore-1637412,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
249,Lasagna-1012776,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
250,Easy-Lasagna-Freezer-Meal-1250292,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
251,Chicken-Mozzarella-Pasta-with-Sun-Dried-Tomatoes-1621935,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
252,Cauliflower-Crust-Pizza-592451,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
253,Creamy-Pasta-Marinara-1231036,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
254,Italian-Sausage-Penne-1629694,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
255,Italian-Crockpot-Chicken-1022738,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
256,Broccoli-Rabe-with-Pasta-and-Sun-Dried-Tomatoes-Simply-Recipes-198276,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
257,Chicago-Style-Deep-Dish-Pizza-1031653,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
258,Garlic-Parsley-Spaghetti-TasteOfHome,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
259,Vegan-Risotto-with-Asparagus-and-Mushrooms-1594099,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
260,Spaghetti-alla-Carbonara-1354434,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
261,Bucatini-Alla-Matriciana-511529,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
262,Pesto-Caprese-Gnocchi-1251380,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
263,Unusual-and-luxurious-carbonara-with-white-truffle-and-duck-breast-Juls_-Kitchen-198166,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
264,Homemade-Italian-Meatballs-1595706,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
265,Whole_Wheat-Pasta-with-Garlic-and-Olive-Oil-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
266,Tomato-Chicken-Parmesan-Allrecipes,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
267,Three-Ingredient-Italian-Sausage-and-Mushroom-Bolognese-1338843,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
268,Meatball-Marinara-Casserole-1585720,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
269,White-Pizza-530178,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
270,_Pasta-nautically-__-No_-In-Italian-1680626,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
271,Healthier-Eggplant-Parmesan-1683581,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
272,Lasagna-Stuffed-Spaghetti-Squash-1620975,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
273,Italian-Pot-Pie-1586046,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
274,Baked-Spaghetti-1324481,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
275,Skillet-Lasagna-471126,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
276,Chicken-Mozzarella-Pasta-1311300,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
277,Italian-sausage-with-bowties-364936,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
278,Slow-Roasted-Tomatoes-and-Garlic-with-Basil-Whole-Wheat-Pasta-and-Parmesan-1534084,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
279,Baked-ricotta-spaghetti-350898,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
280,Sausage-Stuffed-Shells-1626766,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
281,Linguini-with-Beef-Ragu-Sauce-1543891,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
282,Italian-Low-Carb-Shrimp-1061858,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
283,Scarpetta_s-Spaghetti-with-Fresh-Tomato-Sauce-and-Garlic-Basil-Oil-1455265,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
284,Ground-Beef-Pasta-1001133,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
285,Italian-steak-pinwheels-348313,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
286,Mama-DePandi_s-Bucatini-Pomodoro-684519,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
287,Crunchy-Parmesan-Spaghetti-1125644,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
288,Lemon-Basil-Shrimp-Risotto-622215,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
289,Spaghetti-alla-Carbonara-1264266,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
290,Pesto-and-Sundried-Tomato-Pasta-1401253,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
291,Teena_s-Spicy-Pesto-Chicken-And-Pasta-Allrecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
292,One-Pot-Meat-Free-Meal-970011,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
293,Ligurian-Pesto-with-Spaghetti-1579973,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
294,Chicken-Scallopine-1626739,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
295,Ravioli-with-white-wine-butter-sauce-and-asparagus-368936,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
296,Crock-pot-bolognese-sauce-352194,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
297,Baked-Parmesan-Panko-Pork-Chops-634519,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
298,Smokehouse-Bacon-Fettuccine-Alfredo-1513634,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
299,Osso-Buco-Martha-Stewart-196461,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
300,Lasagna-Calzones-599726,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
301,Manicotti-1303244,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
302,Grilled-chicken-florentine-spaghetti-351273,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
303,One-pot-Italian-style-mussels-1530684,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
304,Chicken-Piccata-480553,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
305,Blackened-chicken-pasta-308199,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
306,Marco-Baccanelli-and-Francesca-Barrecas-Cacio-e-Pepe-1568210,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
307,Bolognese-Meat-Sauce-1689437,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
308,Skinny-Lemon-Chicken-Piccata-514702,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
309,Chicken-Parmesan-Casserole-779412,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
310,Carrot-Gnocchi-1180655,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
311,Creamy-linguine-with-mint_-thyme_-and-lemon-357590,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
312,Pesto-Florentine-Campanelle-Pasta-1127248,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
313,Ravioli-with-Italian-Cheese-_-Herb-Cream-Sauce_-Chicken-and-Veggies-1323704,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
314,Simple-and-classic-Linguine-Cacio-e-Pepe-1210171,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
315,Spaghetti-Bolognese-1495270,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
316,Pasta-with-Turkey-Sausage-and-Smoked-Mozzarella-Simply-Recipes-42535,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
317,3-Ingredient-Chicken-Cacciatore-in-the-Slow-Cooker-1533251,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
318,Parmesan-Crock-Pot-Italian-Chicken-1288430,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
319,Italian-Ranch-Chicken-Strips-TasteOfHome,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
320,Low-Calorie-Lasagna-999920,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
321,Italian-Seasoned-Chicken-And-Fettuccine-Allrecipes,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
322,Spinach-Pesto-Polenta-with-Smoky-Chickpeas-1628175,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
323,Pasta-Alla-Gricia-1043433,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
324,One-Pan-Baked-Ziti-1171763,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
325,Spaghetti-Carbonara-1426848,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
326,Chicken-parmesan-stromboli-296452,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
327,Eggplant-Pizza-1690887,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
328,Tomato_-Chilli-_-Basil-butter-Risotto-1165439,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
329,Spaghetti-with-Three_Tomato-Sauce-Martha-Stewart,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
330,Tomato-and-mozzarella-risotto-343622,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
331,Chicken-Tetrazzini-1012954,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
332,Rigatoni-wtih-Sausage_-Peas_-Tomatoes-and-Cream-1014152,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
